city,year,scope,total_patents,active_applicants,hhi,top1_share,top5_share,top10_share,effective_applicants,new_applicants,new_patents,new_applicant_share
铁门关,2024,inv_app_pub,35,14,0.15918367346938783,0.2857142857142857,0.7428571428571429,0.8857142857142857,6.282051282051279,14,35,1.0
铜仁,2024,inv_app_pub,388,136,0.0459267722393453,0.13659793814432988,0.3943298969072165,0.48969072164948446,21.773792305467172,136,388,1.0
铜川,2024,inv_app_pub,272,85,0.06460856401384081,0.17279411764705882,0.45955882352941174,0.5808823529411765,15.477824267782431,85,272,1.0
铜陵,2024,inv_app_pub,1417,422,0.010565823110739687,0.04446012702893437,0.16866619618913198,0.2611150317572336,94.64477963704927,422,1417,1.0
银川,2024,inv_app_pub,4474,796,0.03325996783881599,0.14215467143495752,0.33057666517657575,0.42154671434957536,30.066174593017845,796,4474,1.0
锡林郭勒,2024,inv_app_pub,320,116,0.03134765624999998,0.109375,0.30625,0.4125,31.900311526479772,116,320,1.0
锡林郭勒盟,2024,inv_app_pub,6,5,0.22222222222222227,0.3333333333333333,0.9999999999999999,0.9999999999999999,4.499999999999999,5,6,1.0
锦州,2024,inv_app_pub,918,191,0.09551407103630605,0.22440087145969498,0.5065359477124183,0.5838779956427016,10.46966158127516,191,918,1.0
镇江,2024,inv_app_pub,11545,2146,0.06733727457717656,0.2054569077522737,0.3882200086617583,0.4139454309224772,14.850615892597206,2146,11545,1.0
长春,2024,inv_app_pub,26419,1415,0.10636362003431293,0.2271849805064537,0.5837086945001704,0.6638025663348347,9.401710845093461,1415,26419,1.0
长沙,2024,inv_app_pub,39360,4660,0.032795570076508684,0.11636178861788618,0.3387957317073171,0.40012703252032517,30.49192307580271,4660,39360,1.0
长治,2024,inv_app_pub,989,286,0.01745489566219312,0.07381193124368049,0.2224469160768453,0.33670374115267954,57.2905171908862,286,989,1.0
阜新,2024,inv_app_pub,902,96,0.4419422716702477,0.6607538802660754,0.7838137472283815,0.8259423503325942,2.2627389686455324,96,902,1.0
阜阳,2024,inv_app_pub,2673,803,0.006904617246721416,0.0411522633744856,0.15001870557426114,0.200149644594089,144.83062047716538,803,2673,1.0
防城港,2024,inv_app_pub,274,71,0.05274655016250202,0.14963503649635038,0.4233576642335767,0.5875912408759124,18.95858585858585,71,274,1.0
阳江,2024,inv_app_pub,1075,240,0.08485711195240672,0.2213953488372093,0.5097674418604651,0.5869767441860465,11.784516076399862,240,1075,1.0
阳泉,2024,inv_app_pub,385,151,0.03959520998482037,0.14805194805194805,0.33766233766233766,0.4025974025974026,25.255580166979044,151,385,1.0
阿克苏,2024,inv_app_pub,310,113,0.07111342351716964,0.21935483870967742,0.42580645161290326,0.5032258064516129,14.062042727538772,113,310,1.0
阿克苏地区,2024,inv_app_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
阿勒泰,2024,inv_app_pub,110,41,0.10743801652892561,0.2909090909090909,0.5181818181818182,0.6818181818181817,9.307692307692308,41,110,1.0
阿坝,2024,inv_app_pub,191,56,0.055946931279296064,0.14659685863874344,0.46073298429319376,0.5968586387434556,17.87408133268006,56,191,1.0
阿坝藏族羌族自治州,2024,inv_app_pub,2,1,1.0,1.0,1.0,1.0,1.0,1,2,1.0
阿拉善,2024,inv_app_pub,136,60,0.047361591695501734,0.125,0.3970588235294118,0.5220588235294118,21.11415525114155,60,136,1.0
阿拉善盟,2024,inv_app_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
阿拉尔,2024,inv_app_pub,333,25,0.769823877931986,0.8768768768768769,0.9249249249249248,0.954954954954955,1.298998418555614,25,333,1.0
阿里,2024,inv_app_pub,9,3,0.4320987654320988,0.5555555555555556,1.0,1.0,2.314285714285714,3,9,1.0
陇南,2024,inv_app_pub,153,82,0.03917296766201033,0.16339869281045752,0.28758169934640526,0.411764705882353,25.52780806979281,82,153,1.0
陵水,2024,inv_app_pub,64,23,0.17333984375,0.359375,0.671875,0.796875,5.769014084507043,23,64,1.0
随州,2024,inv_app_pub,457,145,0.036452173579954894,0.14442013129102846,0.326039387308534,0.4332603938730854,27.433206357546304,145,457,1.0
雅安,2024,inv_app_pub,796,144,0.2076588975025883,0.4484924623115578,0.5665829145728644,0.6331658291457287,4.81558946920411,144,796,1.0
青岛,2024,inv_app_pub,44761,4764,0.012097429976042974,0.04215723509304975,0.18878041151895625,0.2974687786242488,82.6621854377616,4764,44761,1.0
鞍山,2024,inv_app_pub,2231,323,0.1412272487368306,0.34558493948901836,0.6006275212909009,0.6692066337965038,7.080786526284643,323,2231,1.0
韶关,2024,inv_app_pub,1753,413,0.035939692984953836,0.15858528237307473,0.3245864232743868,0.40045636052481465,27.824389051365863,413,1753,1.0
香港,2024,inv_app_pub,2406,680,0.01730434235829103,0.0685785536159601,0.24480465502909393,0.35785536159601006,57.788962983668085,680,2406,1.0
香港特别行政区,2024,inv_app_pub,20,15,0.08500000000000002,0.15,0.5,0.7500000000000001,11.764705882352938,15,20,1.0
马鞍山,2024,inv_app_pub,6679,1057,0.04819639588306776,0.1536158107501123,0.4000598892049708,0.4493187602934571,20.748439414975376,1057,6679,1.0
驻马店,2024,inv_app_pub,816,292,0.04168168492887351,0.17892156862745098,0.3112745098039215,0.3713235294117647,23.991352597823738,292,816,1.0
高雄,2024,inv_app_pub,430,123,0.05824770146024878,0.14418604651162792,0.472093023255814,0.6162790697674418,17.168059424326835,123,430,1.0
鸡西,2024,inv_app_pub,178,78,0.03591718217396791,0.08426966292134831,0.3651685393258427,0.4943820224719101,27.841827768014078,78,178,1.0
鹤壁,2024,inv_app_pub,528,195,0.022009871441689626,0.10606060606060606,0.24242424242424243,0.34469696969696967,45.4341590612777,195,528,1.0
鹤岗,2024,inv_app_pub,108,34,0.0696159122085048,0.1574074074074074,0.462962962962963,0.6666666666666665,14.364532019704434,34,108,1.0
鹰潭,2024,inv_app_pub,1069,280,0.008146060287321672,0.03648269410664172,0.1253507951356408,0.19550982226379796,122.7587281125792,280,1069,1.0
黄冈,2024,inv_app_pub,1290,509,0.010873144642749834,0.07906976744186046,0.1558139534883721,0.21395348837209305,91.96971371725435,509,1290,1.0
黄南,2024,inv_app_pub,50,6,0.7447999999999998,0.86,0.98,1.0,1.3426423200859294,6,50,1.0
黄南藏族自治州,2024,inv_app_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
黄大仙区,2024,inv_app_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
黄山,2024,inv_app_pub,1282,413,0.014039344725115059,0.0967238689547582,0.17316692667706707,0.23244929797191888,71.22839559677558,413,1282,1.0
黄石,2024,inv_app_pub,1679,406,0.032429822765968994,0.12150089338892198,0.34663490172721856,0.46873138773079215,30.83581452839063,406,1679,1.0
黑河,2024,inv_app_pub,97,49,0.05048357955149325,0.15463917525773196,0.4020618556701031,0.5360824742268042,19.80842105263158,49,97,1.0
黔东南,2024,inv_app_pub,451,215,0.01373149591201617,0.05543237250554324,0.19955654101995568,0.29046563192904656,72.82527747941279,215,451,1.0
黔东南苗族侗族自治州,2024,inv_app_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
黔南,2024,inv_app_pub,583,228,0.010253347416362404,0.036020583190394515,0.14408233276157806,0.23327615780445968,97.52912482065994,228,583,1.0
黔南布依族苗族自治州,2024,inv_app_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
黔西南,2024,inv_app_pub,347,139,0.018744446013171774,0.06628242074927954,0.2276657060518732,0.33717579250720464,53.349136021267164,139,347,1.0
齐齐哈尔,2024,inv_app_pub,896,173,0.09891930404974489,0.27901785714285715,0.5212053571428571,0.6439732142857143,10.109250258140882,173,896,1.0
龙岩,2024,inv_app_pub,1851,447,0.012971509844285262,0.04808211777417612,0.20799567801188548,0.2917341977309562,77.09202799090968,447,1851,1.0
七台河,2024,inv_grant_pub,9,8,0.13580246913580246,0.2222222222222222,0.6666666666666667,1.0,7.363636363636364,8,9,1.0
万宁,2024,inv_grant_pub,21,4,0.4058956916099773,0.5714285714285714,1.0,1.0,2.463687150837989,4,21,1.0
三亚,2024,inv_grant_pub,1023,178,0.03387101551892016,0.07624633431085044,0.33822091886608013,0.5092864125122188,29.52376787880498,178,1023,1.0
三明,2024,inv_grant_pub,446,206,0.022441633654406885,0.12331838565022421,0.22421524663677128,0.2959641255605381,44.56003584229391,206,446,1.0
三沙,2024,inv_grant_pub,7,3,0.42857142857142855,0.5714285714285714,1.0,1.0,2.3333333333333335,3,7,1.0
三门峡,2024,inv_grant_pub,123,73,0.02201070791195717,0.07317073170731707,0.21951219512195125,0.3495934959349594,45.43243243243243,73,123,1.0
上海,2024,inv_grant_pub,52863,10843,0.0019190120595197582,0.019522161057828728,0.06378752624709154,0.09761080528914363,521.1014673093064,10843,52863,1.0
上饶,2024,inv_grant_pub,752,272,0.01035182775011317,0.03723404255319149,0.13164893617021275,0.22739361702127658,96.60129825760167,272,752,1.0
东方,2024,inv_grant_pub,9,6,0.18518518518518517,0.2222222222222222,0.8888888888888888,1.0,5.4,6,9,1.0
东莞,2024,inv_grant_pub,15543,4200,0.0446874754136589,0.16399665444251432,0.33326899568937784,0.3568165733770829,22.377634689435734,4200,15543,1.0
东营,2024,inv_grant_pub,2065,663,0.02567195680340507,0.11961259079903147,0.26634382566585957,0.3167070217917675,38.953010386312364,663,2065,1.0
中卫,2024,inv_grant_pub,103,37,0.10604203977754735,0.27184466019417475,0.5339805825242718,0.6699029126213591,9.430222222222223,37,103,1.0
中山,2024,inv_grant_pub,4370,1564,0.007831113950431746,0.06796338672768878,0.14210526315789476,0.19382151029748285,127.695753928452,1564,4370,1.0
临夏,2024,inv_grant_pub,21,13,0.11111111111111109,0.23809523809523808,0.619047619047619,0.8571428571428572,9.000000000000002,13,21,1.0
临夏回族自治州,2024,inv_grant_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
临汾,2024,inv_grant_pub,284,125,0.022763340607022405,0.08098591549295775,0.2605633802816901,0.3838028169014084,43.930283224400895,125,284,1.0
临沂,2024,inv_grant_pub,2265,1046,0.010763465540010429,0.07196467991169977,0.17439293598233996,0.21368653421633554,92.90687987830276,1046,2265,1.0
临沧,2024,inv_grant_pub,36,17,0.20061728395061731,0.4166666666666667,0.6666666666666667,0.8055555555555556,4.984615384615384,17,36,1.0
临高,2024,inv_grant_pub,3,2,0.5555555555555556,0.6666666666666666,1.0,1.0,1.7999999999999998,2,3,1.0
临高县,2024,inv_grant_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
丹东,2024,inv_grant_pub,256,121,0.021575927734375,0.06640625,0.25390625,0.3828125,46.34794908062235,121,256,1.0
丽水,2024,inv_grant_pub,933,467,0.006197665909620914,0.04180064308681672,0.12433011789924972,0.17363344051446947,161.35106580166823,467,933,1.0
丽江,2024,inv_grant_pub,26,17,0.07692307692307694,0.15384615384615385,0.5,0.7307692307692308,12.999999999999996,17,26,1.0
乌兰察布,2024,inv_grant_pub,107,66,0.02035112236876583,0.04672897196261682,0.19626168224299065,0.3177570093457944,49.137339055793994,66,107,1.0
乌海,2024,inv_grant_pub,97,53,0.0421936443830375,0.12371134020618557,0.3505154639175258,0.5051546391752577,23.700251889168776,53,97,1.0
乌鲁木齐,2024,inv_grant_pub,1064,319,0.020291565379614445,0.07424812030075188,0.2706766917293233,0.368421052631579,49.28156016019503,319,1064,1.0
乐东,2024,inv_grant_pub,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0
乐山,2024,inv_grant_pub,265,99,0.022769668921324322,0.05660377358490566,0.24528301886792453,0.3849056603773585,43.91807379612256,99,265,1.0
九江,2024,inv_grant_pub,521,245,0.011438949900715072,0.03838771593090211,0.15738963531669864,0.2706333973128599,87.4206119162641,245,521,1.0
云林县,2024,inv_grant_pub,5,5,0.20000000000000004,0.2,1.0,1.0,4.999999999999999,5,5,1.0
云浮,2024,inv_grant_pub,189,98,0.019568321155622737,0.06349206349206349,0.2275132275132275,0.3439153439153439,51.10300429184551,98,189,1.0
五家渠,2024,inv_grant_pub,12,8,0.1527777777777778,0.25,0.75,1.0,6.545454545454545,8,12,1.0
五指山,2024,inv_grant_pub,5,3,0.3600000000000001,0.4,1.0,1.0,2.7777777777777772,3,5,1.0
亳州,2024,inv_grant_pub,492,227,0.008518408354815257,0.036585365853658534,0.12195121951219512,0.19512195121951217,117.3928225024248,227,492,1.0
仙桃,2024,inv_grant_pub,91,52,0.03006883226663447,0.06593406593406594,0.2857142857142857,0.43956043956043955,33.25702811244979,52,91,1.0
伊春,2024,inv_grant_pub,47,19,0.11090991398822997,0.19148936170212766,0.6808510638297872,0.8085106382978723,9.016326530612245,19,47,1.0
伊犁,2024,inv_grant_pub,115,48,0.06223062381852552,0.1826086956521739,0.4347826086956522,0.5652173913043478,16.06925880923451,48,115,1.0
佛山,2024,inv_grant_pub,13832,3824,0.00861589800568066,0.06933198380566802,0.15760555234239446,0.21544245228455758,116.06451229351566,3824,13832,1.0
佳木斯,2024,inv_grant_pub,190,45,0.26969529085872584,0.5052631578947369,0.7157894736842105,0.7894736842105263,3.7078882497945758,45,190,1.0
保亭,2024,inv_grant_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
保定,2024,inv_grant_pub,2620,785,0.06344793426956472,0.23587786259541985,0.38702290076335877,0.4389312977099236,15.760954418963474,785,2620,1.0
保山,2024,inv_grant_pub,36,20,0.10185185185185186,0.25,0.5555555555555556,0.7222222222222222,9.818181818181817,20,36,1.0
信阳,2024,inv_grant_pub,165,82,0.046978879706152436,0.1696969696969697,0.37575757575757573,0.47878787878787876,21.286161063330727,82,165,1.0
儋州,2024,inv_grant_pub,39,26,0.05588428665351741,0.1282051282051282,0.41025641025641024,0.5897435897435898,17.894117647058827,26,39,1.0
克孜勒苏,2024,inv_grant_pub,13,8,0.1597633136094675,0.23076923076923078,0.7692307692307692,1.0,6.259259259259258,8,13,1.0
克拉玛依,2024,inv_grant_pub,365,135,0.02794520547945206,0.12602739726027398,0.27123287671232876,0.3698630136986301,35.78431372549019,135,365,1.0
六安,2024,inv_grant_pub,848,358,0.009609180313278749,0.05660377358490566,0.15330188679245282,0.21816037735849056,104.06714905933428,358,848,1.0
六盘水,2024,inv_grant_pub,103,45,0.0755019323216137,0.20388349514563106,0.5048543689320387,0.6310679611650485,13.244694132334585,45,103,1.0
兰州,2024,inv_grant_pub,2838,454,0.0456976471038126,0.12050739957716702,0.41789992952783644,0.5641296687808316,21.88296473401076,454,2838,1.0
兴安,2024,inv_grant_pub,38,28,0.05540166204986149,0.15789473684210525,0.39473684210526316,0.5263157894736841,18.050000000000004,28,38,1.0
兴安盟,2024,inv_grant_pub,9,4,0.3333333333333333,0.4444444444444444,1.0,1.0,3.0,4,9,1.0
内江,2024,inv_grant_pub,131,57,0.040964978730843184,0.12213740458015267,0.35114503816793896,0.5267175572519084,24.411095305832152,57,131,1.0
凉山,2024,inv_grant_pub,159,62,0.0705272734464618,0.22641509433962265,0.43396226415094336,0.5471698113207547,14.178911946158154,62,159,1.0
凉山彝族自治州,2024,inv_grant_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0
包头,2024,inv_grant_pub,916,230,0.044092408611582555,0.13646288209606988,0.406113537117904,0.5163755458515283,22.679641042274834,230,916,1.0
北京,2024,inv_grant_pub,123330,13291,0.0047033251288211885,0.0290683531987351,0.10466228816995055,0.17202627098029677,212.61553743588075,13291,123330,1.0
北海,2024,inv_grant_pub,119,56,0.042440505614010325,0.11764705882352941,0.3697478991596639,0.5126050420168068,23.562396006655565,56,119,1.0
十堰,2024,inv_grant_pub,589,178,0.05479921941883022,0.19015280135823429,0.4125636672325976,0.5093378607809848,18.248435116511494,178,589,1.0
南京,2024,inv_grant_pub,31857,5960,0.013398917872950843,0.06635904196879806,0.2135166525410428,0.302162789967668,74.63289270686231,5960,31857,1.0
南充,2024,inv_grant_pub,183,85,0.03323479351428826,0.1092896174863388,0.32786885245901637,0.459016393442623,30.088948787062005,85,183,1.0
南宁,2024,inv_grant_pub,2197,643,0.026923170152371886,0.1301775147928994,0.2885753299954483,0.3664087391898043,37.142728524928245,643,2197,1.0
南平,2024,inv_grant_pub,285,162,0.012249923053247153,0.04912280701754386,0.16491228070175437,0.2631578947368421,81.63316582914572,162,285,1.0
南投县,2024,inv_grant_pub,6,5,0.22222222222222227,0.3333333333333333,0.9999999999999999,0.9999999999999999,4.499999999999999,5,6,1.0
南昌,2024,inv_grant_pub,5070,871,0.02289610152149979,0.09171597633136094,0.2733727810650888,0.38777120315581853,43.67555756428599,871,5070,1.0
南通,2024,inv_grant_pub,12148,3986,0.003546385816289037,0.053095159697069474,0.08149489627922289,0.09771155745801777,281.9772161863672,3986,12148,1.0
南阳,2024,inv_grant_pub,521,227,0.01798917628508589,0.07677543186180422,0.236084452975048,0.345489443378119,55.58898218308418,227,521,1.0
博尔塔拉,2024,inv_grant_pub,20,11,0.17500000000000002,0.35,0.7000000000000001,0.9500000000000002,5.7142857142857135,11,20,1.0
博尔塔拉蒙古自治州,2024,inv_grant_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
厦门,2024,inv_grant_pub,7436,2026,0.015860210464422823,0.10758472296933835,0.2087143625605164,0.2579343733189887,63.05086570214007,2026,7436,1.0
双河,2024,inv_grant_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
双鸭山,2024,inv_grant_pub,25,18,0.08480000000000001,0.2,0.48,0.68,11.792452830188678,18,25,1.0
可克达拉,2024,inv_grant_pub,5,3,0.44000000000000006,0.6,1.0,1.0,2.2727272727272725,3,5,1.0
台中,2024,inv_grant_pub,205,75,0.13879833432480668,0.35121951219512193,0.5609756097560976,0.6439024390243903,7.204697411280644,75,205,1.0
台北,2024,inv_grant_pub,506,191,0.03354996953553407,0.1225296442687747,0.3399209486166008,0.4782608695652174,29.806286379511057,191,506,1.0
台南,2024,inv_grant_pub,102,53,0.08227604767397158,0.2549019607843137,0.43137254901960786,0.5490196078431373,12.154205607476632,53,102,1.0
台州,2024,inv_grant_pub,3466,1480,0.0028823399945859356,0.019619157530294286,0.07847663012117714,0.12146566647432198,346.9403338531739,1480,3466,1.0
台湾省,2024,inv_grant_pub,122,66,0.03453372749260952,0.13114754098360656,0.29508196721311475,0.43442622950819676,28.95719844357976,66,122,1.0
合肥,2024,inv_grant_pub,18069,2987,0.017898995916738467,0.08423266367812275,0.2536941723393658,0.33444020144999725,55.86905570858517,2987,18069,1.0
吉安,2024,inv_grant_pub,532,257,0.00980835547515405,0.045112781954887216,0.15789473684210525,0.231203007518797,101.95389048991356,257,532,1.0
吉林,2024,inv_grant_pub,553,131,0.1478210255420867,0.35443037974683544,0.6329113924050632,0.6907775768535263,6.764937506912953,131,553,1.0
吐鲁番,2024,inv_grant_pub,21,14,0.09750566893424034,0.19047619047619047,0.5714285714285714,0.8095238095238095,10.255813953488374,14,21,1.0
吕梁,2024,inv_grant_pub,196,120,0.03446480633069555,0.16326530612244897,0.25510204081632654,0.33163265306122447,29.015105740181266,120,196,1.0
吴忠,2024,inv_grant_pub,151,74,0.026358493048550508,0.09271523178807947,0.2582781456953642,0.3973509933774835,37.93843594009983,74,151,1.0
周口,2024,inv_grant_pub,142,85,0.049295774647887355,0.19718309859154928,0.3098591549295774,0.4014084507042253,20.285714285714274,85,142,1.0
呼伦贝尔,2024,inv_grant_pub,152,46,0.09963642659279776,0.2565789473684211,0.5657894736842105,0.6973684210526315,10.0364900086881,46,152,1.0
呼和浩特,2024,inv_grant_pub,1975,380,0.05614305399775677,0.17316455696202532,0.4551898734177215,0.5853164556962025,17.811642381263326,380,1975,1.0
和田,2024,inv_grant_pub,13,11,0.10059171597633138,0.15384615384615385,0.5384615384615385,0.9230769230769231,9.941176470588234,11,13,1.0
咸宁,2024,inv_grant_pub,442,137,0.12068753711021478,0.33710407239819007,0.4457013574660634,0.5180995475113122,8.285859699720078,137,442,1.0
咸阳,2024,inv_grant_pub,1090,294,0.10562073899503409,0.3146788990825688,0.4275229357798166,0.5211009174311927,9.467837562157337,294,1090,1.0
哈密,2024,inv_grant_pub,62,37,0.03902185223725285,0.0967741935483871,0.3064516129032258,0.5161290322580645,25.626666666666672,37,62,1.0
哈尔滨,2024,inv_grant_pub,6439,678,0.1377865811836702,0.33250504736760367,0.6212144742972511,0.6824041000155304,7.25760078673405,678,6439,1.0
唐山,2024,inv_grant_pub,1722,681,0.01483635294292216,0.07723577235772358,0.2229965156794425,0.2903600464576075,67.40200936491341,681,1722,1.0
商丘,2024,inv_grant_pub,205,114,0.02220107079119571,0.08780487804878048,0.2390243902439024,0.33658536585365856,45.04287245444803,114,205,1.0
商洛,2024,inv_grant_pub,62,36,0.05150884495317376,0.12903225806451613,0.3870967741935484,0.5483870967741935,19.414141414141422,36,62,1.0
喀什,2024,inv_grant_pub,37,25,0.059167275383491605,0.13513513513513514,0.43243243243243246,0.5945945945945945,16.901234567901234,25,37,1.0
喀什地区,2024,inv_grant_pub,4,3,0.375,0.5,1.0,1.0,2.6666666666666665,3,4,1.0
嘉义县,2024,inv_grant_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0
嘉兴,2024,inv_grant_pub,6063,2304,0.003636646157128152,0.0343064489526637,0.10225960745505525,0.1326076199901039,274.97863602701915,2304,6063,1.0
嘉峪关,2024,inv_grant_pub,97,28,0.17568285683919652,0.38144329896907214,0.6701030927835051,0.7938144329896908,5.692075015124017,28,97,1.0
四平,2024,inv_grant_pub,87,46,0.06090632844497289,0.20689655172413793,0.37931034482758624,0.49425287356321834,16.41865509761389,46,87,1.0
固原,2024,inv_grant_pub,36,19,0.09413580246913582,0.2222222222222222,0.5555555555555555,0.75,10.622950819672129,19,36,1.0
图木舒克,2024,inv_grant_pub,7,6,0.18367346938775508,0.2857142857142857,0.857142857142857,0.9999999999999998,5.444444444444445,6,7,1.0
塔城,2024,inv_grant_pub,25,15,0.09120000000000003,0.16,0.56,0.8,10.96491228070175,15,25,1.0
大兴安岭,2024,inv_grant_pub,15,7,0.25333333333333335,0.4,0.8666666666666667,1.0,3.9473684210526314,7,15,1.0
大兴安岭地区,2024,inv_grant_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
大同,2024,inv_grant_pub,252,114,0.023841017888636934,0.07142857142857142,0.2579365079365079,0.42460317460317454,41.944517833553505,114,252,1.0
大庆,2024,inv_grant_pub,649,188,0.06077620898335949,0.18489984591679506,0.44838212634822805,0.514637904468413,16.453806789327707,188,649,1.0
大理,2024,inv_grant_pub,86,31,0.11168199026500814,0.23255813953488372,0.5581395348837208,0.7093023255813955,8.953995157384986,31,86,1.0
大理白族自治州,2024,inv_grant_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0
大连,2024,inv_grant_pub,6240,1024,0.0790927535338593,0.2391025641025641,0.4923076923076923,0.5594551282051281,12.64338331035477,1024,6240,1.0
天水,2024,inv_grant_pub,125,46,0.06739199999999997,0.168,0.472,0.632,14.83855650522318,46,125,1.0
天津,2024,inv_grant_pub,15822,3176,0.020579694902785023,0.12722791050436102,0.2241815194033624,0.2765769182151435,48.591585284613295,3176,15822,1.0
天门,2024,inv_grant_pub,74,49,0.028487947406866332,0.06756756756756757,0.2567567567567568,0.41891891891891897,35.102564102564095,49,74,1.0
太原,2024,inv_grant_pub,4523,1020,0.03200381629667982,0.13928808313066549,0.32235242095954014,0.3948706610656644,31.2462735921823,1020,4523,1.0
威海,2024,inv_grant_pub,2027,680,0.021393720539855512,0.12382831771090282,0.23384311790823878,0.2866304884065121,46.74268779649833,680,2027,1.0
娄底,2024,inv_grant_pub,460,206,0.01809073724007561,0.0891304347826087,0.21956521739130433,0.30434782608695654,55.27690700104494,206,460,1.0
孝感,2024,inv_grant_pub,508,204,0.018189286378572755,0.08661417322834646,0.22440944881889763,0.32874015748031493,54.97741798040052,204,508,1.0
宁德,2024,inv_grant_pub,2067,213,0.42773404448788505,0.6342525399129173,0.818577648766328,0.8379293662312529,2.3379013498850068,213,2067,1.0
宁波,2024,inv_grant_pub,13199,3823,0.01287410963969455,0.09364345783771498,0.20372755511781196,0.24888249109781044,77.67527448397013,3823,13199,1.0
安庆,2024,inv_grant_pub,1075,450,0.005573607355327204,0.03162790697674418,0.09209302325581395,0.15720930232558142,179.4170159913057,450,1075,1.0
安康,2024,inv_grant_pub,153,97,0.016104916912298685,0.0457516339869281,0.18954248366013068,0.2941176470588235,62.092838196286486,97,153,1.0
安阳,2024,inv_grant_pub,453,173,0.0409874810558991,0.15011037527593818,0.3686534216335541,0.4746136865342163,24.397693496611588,173,453,1.0
安顺,2024,inv_grant_pub,118,48,0.052714737144498716,0.11864406779661017,0.45762711864406785,0.6101694915254238,18.9700272479564,48,118,1.0
定安,2024,inv_grant_pub,8,3,0.59375,0.75,1.0,1.0,1.6842105263157894,3,8,1.0
定安县,2024,inv_grant_pub,1,1,1.0,1.0,1.0,1.0,1.0,1,1,1.0
定西,2024,inv_grant_pub,76,53,0.02804709141274237,0.09210526315789473,0.25,0.381578947368421,35.65432098765434,53,76,1.0
宜兰县,2024,inv_grant_pub,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,3.0,3,3,1.0
宜宾,2024,inv_grant_pub,473,164,0.018115666721792878,0.06342494714587738,0.2198731501057082,0.35306553911205074,55.20083888477672,164,473,1.0
宜昌,2024,inv_grant_pub,1531,389,0.10307893348054852,0.31286740692357934,0.411495754408883,0.47093403004572176,9.701303323910553,389,1531,1.0
宜春,2024,inv_grant_pub,587,326,0.006445733655668385,0.039182282793867124,0.11243611584327086,0.16524701873935266,155.14137775776678,326,587,1.0
宝鸡,2024,inv_grant_pub,845,322,0.03268092853891671,0.16449704142011834,0.2639053254437869,0.32781065088757394,30.59888579387186,322,845,1.0
宣城,2024,inv_grant_pub,1191,482,0.006291941873031783,0.041981528127623846,0.11670864819479429,0.16624685138539042,158.93344537815133,482,1191,1.0
宿州,2024,inv_grant_pub,456,228,0.015418205601723604,0.07675438596491228,0.22149122807017543,0.293859649122807,64.85839051777917,228,456,1.0
宿迁,2024,inv_grant_pub,1685,813,0.003383669839480844,0.02373887240356083,0.07774480712166172,0.11928783382789317,295.53710835848864,813,1685,1.0
屏东县,2024,inv_grant_pub,2,2,0.5,0.5,1.0,1.0,2.0,2,2,1.0
山南,2024,inv_grant_pub,20,9,0.185,0.35,0.7999999999999999,1.0,5.405405405405405,9,20,1.0
岳阳,2024,inv_grant_pub,640,334,0.008808593750000001,0.0578125,0.1375,0.20625000000000002,113.52549889135253,334,640,1.0
崇左,2024,inv_grant_pub,75,39,0.07128888888888889,0.18666666666666668,0.45333333333333337,0.5866666666666666,14.027431421446384,39,75,1.0
巴中,2024,inv_grant_pub,38,27,0.04293628808864266,0.07894736842105263,0.2894736842105263,0.5526315789473684,23.29032258064516,27,38,1.0
巴彦淖尔,2024,inv_grant_pub,72,50,0.029706790123456794,0.06944444444444445,0.2777777777777778,0.4166666666666667,33.662337662337656,50,72,1.0
巴音,2024,inv_grant_pub,66,53,0.02295684113865933,0.06060606060606061,0.19696969696969696,0.3484848484848485,43.55999999999998,53,66,1.0
常州,2024,inv_grant_pub,10721,3631,0.0033546853436137954,0.03777632683518328,0.10008394739296708,0.1345023785094674,298.0905502519535,3631,10721,1.0
常德,2024,inv_grant_pub,514,245,0.01076473527229784,0.05642023346303502,0.1556420233463035,0.23929961089494167,92.89592123769339,245,514,1.0
平凉,2024,inv_grant_pub,63,23,0.16654069035021407,0.3492063492063492,0.6984126984126984,0.7936507936507935,6.004538577912258,23,63,1.0
